КодНИС;НаименованиеНоменклатуры;ВидДлины;Производитель;ГОСТ;МаркаСтали;Диаметр;Диаметр;Размер2;Стенка;ТипПроизводства;РегионСклада;Склад;ИмеетсяЦенаТовара;ЦенаЗаТонну;ЦенаЗаТонну1;ЦенаЗаТонну2;ЦенаЗаМетр;ЦенаЗаМетр1;ЦенаЗаМетр2
"590190";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 8 * 2  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";8;8;0;2;"Холоднодеформированные трубы";"54";"Склад г. Новосибирск (""Феррум"")";"Нет";0;0;0;0;0;0
"590191";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 50 * 10  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";50;50;0;10;"Холоднодеформированные трубы";"50";"Склад г. Москва (АО ""Жилевская металлобаза"")  нов.";"Нет";107802.51;105646.46;102951.4;1063.41;1042.14;1015.56
"590191";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 50 * 10  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";50;50;0;10;"Холоднодеформированные трубы";"66";"Склад г. Екатеринбург ( ООО ""АКОРТЕС"" )";"Нет";105769.51;102067.58;98850.01;1043.35;1006.84;975.1
"590191";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 50 * 10  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";50;50;0;10;"Холоднодеформированные трубы";"24";"Склад г. Красноярск (ООО Торговый дом ""МеталлПромГарант"")";"Нет";0;0;0;0;0;0
"590191";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 50 * 10  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";50;50;0;10;"Холоднодеформированные трубы";"55";"Склад г. Омск (ООО ""УралСибТрейд-Омск"")";"Нет";108603.01;105344.92;100558.34;1071.3;1039.17;991.95
"590191";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 50 * 10  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";50;50;0;10;"Холоднодеформированные трубы";"74";"Склад г. Челябинск (ОАО ""Пермметалл"")";"Нет";106233.17;102515.01;99283.34;1047.93;1011.25;979.37
"590191";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 50 * 10  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";50;50;0;10;"Холоднодеформированные трубы";"61";"Склад г. Батайск (ООО Мост-терминал)";"Нет";108544.01;107458.57;106373.13;1070.72;1060.02;1049.31
"590191";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 50 * 10  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";50;50;0;10;"Холоднодеформированные трубы";"59";"Склад г. Пермь (ОАО ""Центральный Агроснаб"")";"Нет";0;0;0;0;0;0
"590191";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 50 * 10  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";50;50;0;10;"Холоднодеформированные трубы";"74";"Склад г. Челябинск (АО ""Челябтехоптторг"")";"Нет";0;0;0;0;0;0
"590192";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 50 * 6  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";50;50;0;6;"Холоднодеформированные трубы";"50";"Склад г. Москва (АО ""Жилевская металлобаза"")  нов.";"Нет";100312.51;98306.26;95798.45;653.09;640.03;623.7
"590192";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 50 * 6  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";50;50;0;6;"Холоднодеформированные трубы";"52";"Склад г. Нижний Новгород (ООО ""Авангард"")";"Нет";0;0;0;0;0;0
"590192";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 50 * 6  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";50;50;0;6;"Холоднодеформированные трубы";"61";"Склад г. Батайск (ООО Мост-терминал)";"Нет";101124.01;100112.77;99101.53;658.37;651.79;645.2
"590194";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 50 * 4  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";50;50;0;4;"Холоднодеформированные трубы";"66";"Склад г. Екатеринбург ( ООО ""АКОРТЕС"" )";"Нет";101230.92;97687.84;94608.34;459.35;443.27;429.3
"590194";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 50 * 4  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";50;50;0;4;"Холоднодеформированные трубы";"52";"Склад г. Нижний Новгород (ООО ""Авангард"")";"Нет";0;0;0;0;0;0
"590194";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 50 * 4  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";50;50;0;4;"Холоднодеформированные трубы";"24";"Склад г. Красноярск (ООО Торговый дом ""МеталлПромГарант"")";"Нет";0;0;0;0;0;0
"590194";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 50 * 4  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";50;50;0;4;"Холоднодеформированные трубы";"63";"Склад г. Самара (ООО ""Байкал"")";"Нет";0;0;0;0;0;0
"590194";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 50 * 4  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";50;50;0;4;"Холоднодеформированные трубы";"54";"Склад г. Новосибирск (""Феррум"")";"Нет";0;0;0;0;0;0
"590194";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 50 * 4  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";50;50;0;4;"Холоднодеформированные трубы";"55";"Склад г. Омск (ООО ""УралСибТрейд-Омск"")";"Нет";0;0;0;0;0;0
"590194";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 50 * 4  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";50;50;0;4;"Холоднодеформированные трубы";"61";"Склад г. Батайск (ООО Мост-терминал)";"Нет";0;0;0;0;0;0
"590194";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 50 * 4  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";50;50;0;4;"Холоднодеформированные трубы";"59";"Склад г. Пермь (ОАО ""Центральный Агроснаб"")";"Нет";0;0;0;0;0;0
"590204";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 48 * 5  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";48;48;0;5;"Холоднодеформированные трубы";"50";"Склад г. Москва (АО ""Жилевская металлобаза"")  нов.";"Нет";102051.26;100010.24;97458.95;541.09;530.27;516.74
"590204";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 48 * 5  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";48;48;0;5;"Холоднодеформированные трубы";"66";"Склад г. Екатеринбург ( ООО ""АКОРТЕС"" )";"Нет";100027.17;96526.22;93483.34;530.36;511.8;495.66
"590204";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 48 * 5  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";48;48;0;5;"Холоднодеформированные трубы";"52";"Склад г. Нижний Новгород (ООО ""Авангард"")";"Нет";0;0;0;0;0;0
"590204";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 48 * 5  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";48;48;0;5;"Холоднодеформированные трубы";"24";"Склад г. Красноярск (ООО Торговый дом ""МеталлПромГарант"")";"Нет";0;0;0;0;0;0
"590204";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 48 * 5  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";48;48;0;5;"Холоднодеформированные трубы";"16";"Склад г. Казань (ООО «Батыр»)";"Нет";0;0;0;0;0;0
"590204";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 48 * 5  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";48;48;0;5;"Холоднодеформированные трубы";"42";"Склад г. Новокузнецк (ОАО ""Новокузнецкметаллоптторг"")";"Нет";0;0;0;0;0;0
"590204";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 48 * 5  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";48;48;0;5;"Холоднодеформированные трубы";"61";"Склад г. Батайск (ООО Мост-терминал)";"Нет";0;0;0;0;0;0
"590204";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 48 * 5  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";48;48;0;5;"Холоднодеформированные трубы";"59";"Склад г. Пермь (ОАО ""Центральный Агроснаб"")";"Нет";0;0;0;0;0;0
"590224";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 48 * 6  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";48;48;0;6;"Холоднодеформированные трубы";"50";"Склад г. Москва (АО ""Жилевская металлобаза"")  нов.";"Нет";100838.6;98821.83;96300.86;626.67;614.14;598.47
"590224";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 48 * 6  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";48;48;0;6;"Холоднодеформированные трубы";"66";"Склад г. Екатеринбург ( ООО ""АКОРТЕС"" )";"Нет";98814.51;95356;92350.01;614.09;592.6;573.92
"590224";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 48 * 6  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";48;48;0;6;"Холоднодеформированные трубы";"24";"Склад г. Красноярск (ООО Торговый дом ""МеталлПромГарант"")";"Нет";0;0;0;0;0;0
"590224";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 48 * 6  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";48;48;0;6;"Холоднодеформированные трубы";"54";"Склад г. Новосибирск (""Феррум"")";"Нет";0;0;0;0;0;0
"590224";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 48 * 6  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";48;48;0;6;"Холоднодеформированные трубы";"55";"Склад г. Омск (ООО ""УралСибТрейд-Омск"")";"Нет";101574.01;98526.79;94050.01;631.24;612.3;584.48
"590224";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 48 * 6  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";48;48;0;6;"Холоднодеформированные трубы";"42";"Склад г. Новокузнецк (ОАО ""Новокузнецкметаллоптторг"")";"Нет";0;0;0;0;0;0
"590224";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 48 * 6  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";48;48;0;6;"Холоднодеформированные трубы";"61";"Склад г. Батайск (ООО Мост-терминал)";"Нет";0;0;0;0;0;0
"590224";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 48 * 6  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";48;48;0;6;"Холоднодеформированные трубы";"59";"Склад г. Пермь (ОАО ""Центральный Агроснаб"")";"Нет";0;0;0;0;0;0
"590224";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 48 * 6  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";48;48;0;6;"Холоднодеформированные трубы";"74";"Склад г. Челябинск (АО ""Челябтехоптторг"")";"Нет";0;0;0;0;0;0
"590225";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 42 * 9  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";42;42;0;9;"Холоднодеформированные трубы";"52";"Склад г. Нижний Новгород (ООО ""Авангард"")";"Нет";0;0;0;0;0;0
"590287";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 45 * 2.5  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";45;45;0;2.5;"Холоднодеформированные трубы";"50";"Склад г. Москва (АО ""Жилевская металлобаза"")  нов.";"Нет";112893.92;110636.05;107813.7;295.81;289.9;282.5
"590287";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 45 * 2.5  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";45;45;0;2.5;"Холоднодеформированные трубы";"66";"Склад г. Екатеринбург ( ООО ""АКОРТЕС"" )";"Нет";110869.85;106989.4;103616.68;290.51;280.34;271.5
"590287";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 45 * 2.5  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";45;45;0;2.5;"Холоднодеформированные трубы";"24";"Склад г. Красноярск (ООО Торговый дом ""МеталлПромГарант"")";"Нет";0;0;0;0;0;0
"590287";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 45 * 2.5  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";45;45;0;2.5;"Холоднодеформированные трубы";"63";"Склад г. Самара (ООО ""Байкал"")";"Нет";0;0;0;0;0;0
"590287";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 45 * 2.5  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";45;45;0;2.5;"Холоднодеформированные трубы";"54";"Склад г. Новосибирск (""Феррум"")";"Нет";0;0;0;0;0;0
"590287";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 45 * 2.5  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";45;45;0;2.5;"Холоднодеформированные трубы";"61";"Склад г. Батайск (ООО Мост-терминал)";"Нет";0;0;0;0;0;0
"590287";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 45 * 2.5  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";45;45;0;2.5;"Холоднодеформированные трубы";"59";"Склад г. Пермь (ОАО ""Центральный Агроснаб"")";"Нет";0;0;0;0;0;0
"590305";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 38 * 8  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";38;38;0;8;"Холоднодеформированные трубы";"50";"Склад г. Москва (АО ""Жилевская металлобаза"")  нов.";"Нет";111797.17;109561.23;106766.3;661.69;648.46;631.91
"590305";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 38 * 8  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";38;38;0;8;"Холоднодеформированные трубы";"66";"Склад г. Екатеринбург ( ООО ""АКОРТЕС"" )";"Нет";109764.17;105922.43;102583.34;649.66;626.92;607.16
"590305";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 38 * 8  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";38;38;0;8;"Холоднодеформированные трубы";"24";"Склад г. Красноярск (ООО Торговый дом ""МеталлПромГарант"")";"Нет";0;0;0;0;0;0
"590305";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 38 * 8  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";38;38;0;8;"Холоднодеформированные трубы";"63";"Склад г. Самара (ООО ""Байкал"")";"Нет";0;0;0;0;0;0
"590305";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 38 * 8  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";38;38;0;8;"Холоднодеформированные трубы";"54";"Склад г. Новосибирск (""Феррум"")";"Нет";0;0;0;0;0;0
"590305";"Труба б/ш х/д ГОСТ 8734-75, ГОСТ 8733-74 Группа В, Ст20, 38 * 8  , НК, ПНТЗ";"НК";"ПНТЗ";"8734-75, 8733-74, В";"20";38;38;0;8;"Холоднодеформированные трубы";"16";"Склад г. Казань (ООО «Батыр»)";"Нет";0;0;0;0;0;0
